id,probability
Cust_366513,0.012120362382914583
Cust_16603,0.012120773392245267
Cust_48607,0.012121277018127161
Cust_457345,0.012122536479745417
Cust_542709,0.01212453990082007
Cust_580741,0.012124712323602857
Cust_493683,0.012125021899636986
Cust_524220,0.01212895366854245
Cust_189335,0.012129563445597714
Cust_217200,0.012131498430186993
Cust_493586,0.012133759875365446
Cust_487489,0.012136577759854765
Cust_481312,0.012146584568324058
Cust_118419,0.012157919508544402
Cust_492875,0.012158030665245866
Cust_589367,0.012158709297260959
Cust_520318,0.01216121590357061
Cust_313812,0.012165749982625856
Cust_31681,0.012169209490313939
Cust_556840,0.012173353105946859
Cust_327919,0.012177445248314739
Cust_181661,0.012186970102159297
Cust_573219,0.0121876757739895
Cust_327777,0.012188278062774354
Cust_349280,0.012188867777846469
Cust_422371,0.012190730632214828
Cust_462078,0.012193013811239255
Cust_95419,0.012198571988145562
Cust_174161,0.012199231330328339
Cust_371546,0.01220463303985046
Cust_235616,0.012208987931164678
Cust_372701,0.01221223156135996
Cust_74182,0.012212737454017573
Cust_501661,0.012214853342652989
Cust_340556,0.012218589092333627
Cust_553174,0.012219235564773162
Cust_575620,0.012219359471657682
Cust_296638,0.01222015730491736
Cust_526334,0.012223469076489926
Cust_83113,0.012229250488660226
Cust_449964,0.012231353550591687
Cust_529303,0.012232556703782396
Cust_300772,0.012237709585440524
Cust_350892,0.012240567851644615
Cust_334688,0.012241664739314364
Cust_179565,0.01224341274570283
Cust_209027,0.01224386745782233
Cust_517008,0.01224986108180436
Cust_363950,0.0122511293727131
Cust_146093,0.01225328447431758
Cust_436114,0.012264920746111897
Cust_294146,0.012265336081083126
Cust_483051,0.012265370859162997
Cust_38171,0.012274007250491995
Cust_65840,0.012274828921668045
Cust_293588,0.012276002429430227
Cust_250323,0.012276606522566387
Cust_454558,0.012280161116788325
Cust_108044,0.012280181034926965
Cust_258598,0.012281915950581663
Cust_547506,0.012283286259956417
Cust_386186,0.01228456965891234
Cust_491247,0.012288053094284428
Cust_232105,0.012289472504887268
Cust_79503,0.012298694563235584
Cust_549814,0.012309518714624254
Cust_353365,0.012314884177857472
Cust_580022,0.012316024929838057
Cust_222901,0.012317865471105126
Cust_168391,0.012319572452851639
Cust_455652,0.012320250811947943
Cust_348573,0.01233285766013421
Cust_502676,0.012333153307394118
Cust_518580,0.012336494516141844
Cust_277672,0.01233674003202609
Cust_188179,0.012339506649998954
Cust_217258,0.012343150426810667
Cust_528688,0.01234416940004693
Cust_235891,0.012344681564249017
Cust_205548,0.012346745129894636
Cust_472303,0.012346862131937772
Cust_542910,0.012348193386043989
Cust_432073,0.012349181576802494
Cust_204961,0.012351320483741268
Cust_242630,0.01235784552471557
Cust_407674,0.012358312260901044
Cust_373146,0.012358696057559241
Cust_518915,0.012359956629726094
Cust_96003,0.012362329425973425
Cust_48197,0.012371937304437032
Cust_492966,0.01237479230009869
Cust_143707,0.012375554942237727
Cust_151556,0.01237727858374564
Cust_190134,0.012378400133776096
Cust_156224,0.012380978269934121
Cust_36202,0.012382496606032285
Cust_8911,0.012383239075276711
Cust_459752,0.012383566937330687
Cust_525878,0.012383572158670213
Cust_272490,0.012383776377961465
Cust_470135,0.01238438021704183
Cust_59240,0.012385154494625714
Cust_59683,0.012387265613333085
Cust_201372,0.012392167328252159
Cust_246246,0.012396026103948533
Cust_458090,0.012404698044305891
Cust_184939,0.012406431286196765
Cust_101823,0.01240789262484604
Cust_535548,0.012408436430019654
Cust_448679,0.012408826822375386
Cust_521293,0.0124102413048103
Cust_510714,0.01241124648267064
Cust_408998,0.01241315000368907
Cust_562960,0.012414043045757106
Cust_107790,0.012414477139274875
Cust_229929,0.012416078177088464
Cust_66677,0.01241728148393885
Cust_366265,0.012418609137141634
Cust_565756,0.0124200814747402
Cust_317049,0.012420381272898656
Cust_446849,0.012431567932015405
Cust_347686,0.012432730222924435
Cust_160276,0.012436023159249915
Cust_542679,0.012440433927239576
Cust_148415,0.012441564532901283
Cust_177458,0.012442225673339767
Cust_489896,0.012452101605391128
Cust_17748,0.012452827367108234
Cust_306707,0.012454988614896356
Cust_497937,0.012456544848834277
Cust_22482,0.012457368844675222
Cust_188497,0.012457759035943362
Cust_119636,0.01245876616400543
Cust_229165,0.012459559908988995
Cust_204380,0.012461569451788968
Cust_300619,0.012461689427006085
Cust_569448,0.012462844526583378
Cust_491623,0.012468256751727488
Cust_432556,0.012470460302962704
Cust_331507,0.012471487990100555
Cust_448240,0.01247810892859389
Cust_465315,0.012480684648726849
Cust_55872,0.012481864758953009
Cust_587576,0.012485583167028226
Cust_272983,0.01248938349637606
Cust_38056,0.012492656894873277
Cust_457202,0.012497765579193893
Cust_533561,0.012499458194300907
Cust_106922,0.012499466014131188
Cust_298758,0.01249995570342458
Cust_117117,0.012500793491280063
Cust_293745,0.012501429903485385
Cust_521776,0.012506461546173655
Cust_301296,0.01250695218563966
Cust_565997,0.012508036477300422
Cust_566255,0.012508086248819088
Cust_105376,0.012515433386416757
Cust_454621,0.01251721525431354
Cust_7371,0.012525608785928026
Cust_484675,0.012526301569448142
Cust_568352,0.012527647375852219
Cust_337508,0.012530318636242398
Cust_271822,0.012530346464584799
Cust_74495,0.012533015139038936
Cust_68885,0.012533500883415942
Cust_56553,0.012533713715282026
Cust_374534,0.012533756800750901
Cust_435912,0.012534744814417532
Cust_135493,0.012535839942211583
Cust_65926,0.012541495257662206
Cust_334903,0.01254391500131611
Cust_389147,0.012544253363885894
Cust_25869,0.012544859837130972
Cust_566705,0.012545988486241968
Cust_506195,0.012549599155404826
Cust_297260,0.012550736749202145
Cust_370910,0.012554397918763751
Cust_443271,0.012554983538170176
Cust_81195,0.012559979273689393
Cust_206455,0.012560490567208472
Cust_464046,0.012562837735981314
Cust_50858,0.012567929063436744
Cust_291193,0.012572262822758728
Cust_281499,0.012575399564350208
Cust_181094,0.012576213339465268
Cust_494793,0.012577271211983878
Cust_139274,0.012580298993289085
Cust_63115,0.012582607037226402
Cust_429792,0.012582834036715803
Cust_456511,0.01258458496875725
Cust_412610,0.012586807107281993
Cust_536744,0.01258865277315227
Cust_135739,0.01258938408348689
Cust_363556,0.01259713563799413
Cust_102310,0.012597169562079506
Cust_20653,0.012598943209898935
Cust_135495,0.012603372862744974
Cust_508774,0.01260412034096835
Cust_28156,0.012605660696241042
Cust_200926,0.012605829618388966
Cust_107710,0.012609693576165629
Cust_187465,0.012611707526553637
Cust_250288,0.012613604216244518
Cust_421362,0.012614644045408739
Cust_7247,0.012616707540321464
Cust_138902,0.012617966310127352
Cust_6884,0.012618803342537933
Cust_454282,0.012618845071104926
Cust_24138,0.01261954281348712
Cust_542467,0.012622706861828545
Cust_337826,0.012626675317617075
Cust_562612,0.012629247523871082
Cust_281298,0.012634902318026978
Cust_74156,0.012637843065213334
Cust_329620,0.012637974908795742
Cust_295037,0.012638324410813188
Cust_547742,0.01263931592317559
Cust_448621,0.012640683985557387
Cust_437233,0.012641900147132042
Cust_335736,0.012642491104198279
Cust_501544,0.012643706794841265
Cust_486005,0.012649814088746545
Cust_479275,0.012650587124654661
Cust_317680,0.01265327107328133
Cust_5837,0.01265688095682834
Cust_79936,0.012657216482897037
Cust_560096,0.012659730225719689
Cust_561561,0.01266080826826131
Cust_457274,0.012662584136032955
Cust_153356,0.012663587682610427
Cust_499443,0.012663786042406155
Cust_247800,0.0126641509064758
Cust_400612,0.012665107440935571
Cust_558596,0.01266632585166796
Cust_566269,0.012667120803210613
Cust_363899,0.012668224703513168
Cust_186965,0.01267049324996052
Cust_339525,0.012674176770351212
Cust_234397,0.012675842976514876
Cust_275445,0.01267651898544533
Cust_332309,0.012677633013798846
Cust_67864,0.01267873117116715
Cust_21078,0.012680194859257447
Cust_239792,0.01268117385582664
Cust_52367,0.012690925418076891
Cust_507017,0.012692686862678432
Cust_260953,0.01269404682851514
Cust_368249,0.012695870261602927
Cust_415954,0.012697445287095864
Cust_319079,0.012701550476531149
Cust_122690,0.012704440942908743
Cust_193981,0.012708536971537414
Cust_420703,0.012710475117422411
Cust_312891,0.012710851604134371
Cust_79879,0.012710965925455035
Cust_326372,0.012711777308978605
Cust_351823,0.01271231478859936
Cust_138072,0.012714551237058386
Cust_188597,0.012717253793895433
Cust_178901,0.01271766928203304
Cust_337101,0.012720779455178015
Cust_76334,0.01272379750648939
Cust_323310,0.012725657332799862
Cust_186557,0.012725721597192898
Cust_538181,0.012726246598201792
Cust_107648,0.012728611836399
Cust_59346,0.01273207148781436
Cust_106126,0.012733041870466394
Cust_593987,0.012736512297698052
Cust_490077,0.012736904185956794
Cust_89955,0.01273876050896764
Cust_145738,0.01273989005151511
Cust_171479,0.012740143047159987
Cust_55984,0.012745635323308203
Cust_323767,0.012746779644699571
Cust_205362,0.012747201264370586
Cust_298118,0.012748565244489382
Cust_488236,0.012749313906849
Cust_32169,0.012750097512991106
Cust_344387,0.012754004720753645
Cust_262544,0.012759364368933912
Cust_24150,0.012759401223937093
Cust_144620,0.012761013450225532
Cust_12534,0.012764306917001643
Cust_8086,0.01276608207736131
Cust_92662,0.0127667150282789
Cust_157470,0.0127675405897964
Cust_105072,0.012770476725623318
Cust_361559,0.012773434688334306
Cust_12951,0.012776153804702223
Cust_277961,0.012776392371402238
Cust_415080,0.012777423831633043
Cust_434603,0.012779613540553828
Cust_45311,0.01278124448197204
Cust_150664,0.012786184507604628
Cust_118836,0.012786377377184023
Cust_402892,0.012789900437470804
Cust_101814,0.01279011238371546
Cust_358320,0.012790296319991411
Cust_505823,0.012790563888525425
Cust_499345,0.012792031914761194
Cust_389982,0.012795016274016247
Cust_144984,0.01279522622474042
Cust_568005,0.01279564682426534
Cust_28425,0.012796376342041808
Cust_192549,0.012797370116000283
Cust_350678,0.012797782273019094
Cust_138851,0.012799898119082954
Cust_67500,0.012800115411572978
Cust_392211,0.012800241501301598
Cust_137296,0.012801221671519675
Cust_220550,0.012802085912327614
Cust_331964,0.01280237074323275
Cust_244477,0.012802569510523555
Cust_78908,0.012803596142200176
Cust_67816,0.012803816109459965
Cust_580911,0.01280773321667833
Cust_462726,0.012813128909945855
Cust_398781,0.012814180055220573
Cust_305499,0.0128153124580831
Cust_298334,0.01281573999429771
Cust_35853,0.01281594798698135
Cust_371003,0.012818574817993967
Cust_341518,0.012818737581609873
Cust_305035,0.012819835121167444
Cust_213647,0.012821321008859052
Cust_337174,0.012825288441880222
Cust_186870,0.012826291474396116
Cust_76112,0.012829020264345126
Cust_211868,0.01283027284048906
Cust_269629,0.012831415599436964
Cust_47887,0.012831490385532753
Cust_442466,0.012833667397840838
Cust_83235,0.012836315224375892
Cust_443919,0.01283947023331672
Cust_517434,0.012842200518937077
Cust_332762,0.012843369689040587
Cust_538455,0.012845561715872622
Cust_41946,0.01284725541334191
Cust_166280,0.012847962494314418
Cust_390423,0.012850323485015226
Cust_448749,0.012852430739228926
Cust_137791,0.012853719293594947
Cust_139806,0.012854614428496934
Cust_332098,0.01285727163797236
Cust_154182,0.012858231988863525
Cust_387641,0.012858460891966876
Cust_206758,0.012859135471129018
Cust_436682,0.012859519260290829
Cust_317927,0.012861819068374303
Cust_316832,0.012865064221504173
Cust_209727,0.012873426978914203
Cust_250650,0.01287414337245987
Cust_436976,0.01287709865373898
Cust_82716,0.012882211733338169
Cust_85811,0.012883925961574286
Cust_251384,0.012886787053539624
Cust_38558,0.012887691601480502
Cust_227973,0.012888341926033808
Cust_231073,0.012888610433590056
Cust_221892,0.01289075988457183
Cust_199191,0.012891229425240625
Cust_456822,0.012894435108514317
Cust_464914,0.012894918958665774
Cust_533509,0.012896316108736622
Cust_502665,0.012899635454262934
Cust_165295,0.01290400864301785
Cust_123675,0.012906374883707801
Cust_49699,0.012906458485499222
Cust_15075,0.012906957890812247
Cust_297817,0.012911593704855753
Cust_270342,0.012912793154499124
Cust_8353,0.012913809147614627
Cust_505762,0.012914401558326065
Cust_274898,0.01291475459227918
Cust_235436,0.012915534252574752
Cust_318387,0.012915678280756982
Cust_327304,0.012915863608586762
Cust_76224,0.012916752061630876
Cust_254156,0.012916945202223432
Cust_107050,0.012917286244767652
Cust_194751,0.012918495508765455
Cust_337092,0.012918764353627366
Cust_437023,0.01292130113302032
Cust_176095,0.012923147229499317
Cust_265113,0.012926348702923984
Cust_550169,0.012926974752855756
Cust_145776,0.012928553990116257
Cust_360362,0.012928578108863503
Cust_335281,0.012929205514910877
Cust_397097,0.012930512512151824
Cust_314308,0.012931902646632234
Cust_388429,0.012933137860028176
Cust_475823,0.012933595838212493
Cust_304019,0.012934630192868639
Cust_239652,0.012934873697099857
Cust_580154,0.012936285464032155
Cust_587262,0.012936742184948781
Cust_90719,0.01293799245661934
Cust_135517,0.012938625925878737
Cust_165862,0.01293960585460537
Cust_431875,0.012941564665053997
Cust_553564,0.012942549447916053
Cust_552970,0.012946600449715769
Cust_231167,0.01294995452499763
Cust_455154,0.012950690246185368
Cust_461332,0.0129518382034796
Cust_12781,0.012953800393015915
Cust_25298,0.012953821544011
Cust_462199,0.012954414127488085
Cust_523861,0.012954469998779253
Cust_499785,0.012956556632444364
Cust_94794,0.012960820374926366
Cust_442152,0.01296107911653065
Cust_283376,0.012962040985890147
Cust_376998,0.012962526845673448
Cust_275950,0.012962611587061683
Cust_555381,0.01296926201618451
Cust_271811,0.012969778710031877
Cust_385112,0.012970088161772909
Cust_98033,0.012970516366363831
Cust_87380,0.012971182822864193
Cust_314260,0.012971399672786741
Cust_185988,0.012974499890397267
Cust_83508,0.012976639209112184
Cust_301620,0.012976972554557813
Cust_100076,0.01297925125402171
Cust_148017,0.012984017201155062
Cust_264878,0.012984276539256902
Cust_275577,0.012988342053506088
Cust_526922,0.012988374909041605
Cust_346895,0.012989036344136885
Cust_26445,0.012990204535616723
Cust_307760,0.012997709695343099
Cust_291091,0.012999819421303316
Cust_306455,0.01300046519830371
Cust_373891,0.013001226856803659
Cust_518960,0.013002063321245406
Cust_380250,0.0130030179469328
Cust_378356,0.013003062619640944
Cust_280874,0.013004379275211616
Cust_203545,0.013005277358367883
Cust_553217,0.013007058150021756
Cust_570971,0.013007241706331964
Cust_226943,0.013010018474222632
Cust_269770,0.013011526761847015
Cust_387022,0.013011926936943849
Cust_550547,0.013011927597520932
Cust_442978,0.013013306838663634
Cust_247654,0.013015332808907105
Cust_171821,0.013016770876405227
Cust_173599,0.013020821634811481
Cust_368326,0.013021019249061043
Cust_66839,0.013021776938501558
Cust_114560,0.013022037747076285
Cust_334967,0.01302237431464642
Cust_551185,0.0130253900773449
Cust_204243,0.013027574721369435
Cust_161860,0.013028884440846497
Cust_265015,0.013029492056803257
Cust_395363,0.013035438384410925
Cust_345070,0.013036906716017847
Cust_58644,0.013040510948764263
Cust_511961,0.013042633701132497
Cust_450022,0.013043032632126634
Cust_46914,0.013043034685101108
Cust_49991,0.013044371339676623
Cust_471512,0.013044703528729518
Cust_200825,0.01304670054001639
Cust_577340,0.013048283621757448
Cust_132188,0.013048845265214755
Cust_215610,0.013051118821167074
Cust_395102,0.013054487985122465
Cust_198436,0.013056187441910096
Cust_94601,0.01305664916643025
Cust_362710,0.013056907429956115
Cust_590484,0.013057213573569277
Cust_369939,0.013057910136675935
Cust_506930,0.013058410385181669
Cust_220377,0.013060366959770168
Cust_126882,0.013060781920189344
Cust_202431,0.013061345345268543
Cust_167486,0.013063178287779415
Cust_492093,0.013063408253093364
Cust_521763,0.013068524872513174
Cust_89434,0.013069763480119654
Cust_94217,0.013070505399936889
Cust_89891,0.013075981128423623
Cust_501607,0.013076243798953235
Cust_78362,0.013076876690117254
Cust_57697,0.013078578491922604
Cust_294620,0.013082039954073109
Cust_514298,0.013082562480902607
Cust_215085,0.013083550887425592
Cust_525277,0.01308397120915639
Cust_520530,0.013087695590268962
Cust_125140,0.01308835678307702
Cust_414548,0.013088560627058295
Cust_528298,0.01308977958436802
Cust_566010,0.01308985170992186
Cust_203519,0.013090013318613355
Cust_333815,0.013090965553425102
Cust_390983,0.013092520563482576
Cust_344134,0.013094772692776726
Cust_127319,0.013096106852652185
Cust_449051,0.013098858408538017
Cust_150179,0.013098915584105095
Cust_204825,0.013100278331981775
Cust_18258,0.01310132209594608
Cust_391133,0.0131017109392002
Cust_295415,0.01310180897321982
Cust_119515,0.01310192592641815
Cust_35037,0.013102099966776665
Cust_586297,0.01310270347400412
Cust_109222,0.013104014037280903
Cust_454383,0.013108083321440214
Cust_438422,0.013109000843659947
Cust_27296,0.01311001245418479
Cust_347761,0.013110949013629549
Cust_360918,0.013112889960534283
Cust_280945,0.013113605546965746
Cust_24213,0.01311561928605018
Cust_294405,0.013117919918487307
